x,y,height
106,34,0
107,34,0
108,34,0
109,34,0
110,34,0
111,34,0
112,34,0
113,34,0
114,34,0
115,34,0
116,34,0
117,34,0
118,34,0
119,34,0
120,34,0
121,34,0
122,34,93
123,34,43
124,34,19
125,34,25
126,34,31
127,34,26
128,34,20
129,34,26
130,34,35
131,34,44
132,34,51
133,34,55
0,35,48
1,35,45
2,35,47
3,35,56
4,35,63
5,35,67
6,35,73
7,35,80
8,35,79
9,35,82
10,35,84
11,35,85
12,35,83
13,35,80
14,35,77
15,35,75
16,35,69
17,35,67
18,35,66
19,35,66
20,35,64
21,35,60
22,35,54
23,35,50
24,35,52
25,35,54
26,35,54
27,35,52
28,35,50
29,35,52
30,35,55
31,35,57
32,35,91
33,35,100
34,35,103
35,35,102
36,35,110
37,35,127
38,35,0
39,35,0
40,35,120
41,35,112
42,35,82
43,35,46
44,35,55
45,35,54
46,35,33
47,35,61
48,35,0
49,35,0
50,35,0
51,35,0
52,35,109
53,35,72
54,35,52
55,35,73
56,35,116
57,35,76
58,35,50
59,35,80
60,35,59
61,35,57
62,35,79
63,35,75
64,35,73
65,35,101
66,35,107
67,35,73
68,35,121
69,35,113
70,35,118
71,35,118
72,35,104
73,35,125
74,35,0
75,35,0
76,35,0
77,35,0
78,35,0
79,35,0
80,35,0
81,35,0
82,35,0
83,35,0
84,35,0
85,35,0
86,35,0
87,35,0
88,35,0
89,35,108
90,35,94
91,35,114
92,35,0
93,35,0
94,35,66
95,35,75
96,35,78
97,35,76
98,35,110
99,35,0
100,35,0
101,35,0
102,35,0
103,35,0
104,35,0
105,35,0
106,35,0
107,35,0
108,35,0
109,35,0
110,35,0
111,35,0
112,35,0
113,35,0
114,35,0
115,35,0
116,35,92
117,35,110
118,35,126
119,35,99
120,35,86
121,35,37
122,35,4
123,35,11
124,35,19
125,35,8
126,35,4
127,35,13
128,35,18
129,35,24
130,35,33
131,35,43
132,35,50
133,35,54
0,36,35
1,36,33
2,36,38
3,36,47
4,36,55
5,36,59
6,36,67
7,36,75
8,36,78
9,36,79
10,36,82
11,36,83
12,36,82
13,36,79
14,36,74
15,36,70
16,36,62
17,36,61
18,36,61
19,36,62
20,36,61
21,36,59
22,36,54
23,36,50
24,36,48
25,36,52
26,36,54
27,36,49
28,36,42
29,36,43
30,36,55
31,36,68
32,36,92
33,36,100
34,36,102
35,36,98
36,36,103
37,36,122
38,36,0
39,36,0
40,36,126
41,36,107
42,36,82
43,36,68
44,36,86
45,36,74
46,36,52
47,36,90
48,36,0
49,36,0
50,36,0
51,36,0
52,36,103
53,36,72
54,36,18
55,36,61
56,36,0
57,36,44
58,36,85
59,36,0
60,36,63
61,36,68
62,36,82
63,36,71
64,36,93
65,36,0
66,36,125
67,36,114
68,36,99
69,36,121
70,36,116
71,36,0
72,36,115
73,36,120
74,36,121
75,36,0
76,36,0
77,36,0
78,36,0
79,36,0
80,36,0
81,36,0
82,36,0
83,36,0
84,36,0
85,36,0
86,36,0
87,36,0
88,36,0
89,36,117
90,36,119
91,36,99
92,36,101
93,36,104
94,36,73
95,36,92
96,36,62
97,36,78
98,36,119
99,36,0
100,36,0
101,36,0
102,36,0
103,36,0
104,36,0
105,36,0
106,36,0
107,36,0
108,36,0
109,36,0
110,36,0
111,36,0
112,36,0
113,36,0
114,36,0
115,36,0
116,36,103
117,36,41
118,36,35
119,36,43
120,36,32
121,36,35
122,36,27
123,36,12
124,36,5
125,36,8
126,36,8
127,36,3
128,36,17
129,36,23
130,36,32
131,36,42
132,36,50
133,36,54
0,37,29
1,37,30
2,37,35
3,37,44
4,37,51
5,37,56
6,37,64
7,37,74
8,37,77
9,37,77
10,37,79
11,37,81
12,37,81
13,37,77
14,37,71
15,37,66
16,37,59
17,37,58
18,37,57
19,37,58
20,37,58
21,37,57
22,37,53
23,37,50
24,37,48
25,37,50
26,37,52
27,37,48
28,37,41
29,37,41
30,37,55
31,37,72
32,37,89
33,37,98
34,37,101
35,37,98
36,37,103
37,37,121
38,37,0
39,37,0
40,37,126
41,37,109
42,37,103
43,37,98
44,37,99
45,37,83
46,37,81
47,37,0
48,37,0
49,37,0
50,37,118
51,37,121
52,37,120
53,37,0
54,37,88
55,37,115
56,37,0
57,37,98
58,37,98
59,37,63
60,37,90
61,37,99
62,37,115
63,37,0
64,37,0
65,37,122
66,37,0
67,37,0
68,37,95
69,37,95
70,37,123
71,37,118
72,37,115
73,37,106
74,37,107
75,37,0
76,37,0
77,37,0
78,37,0
79,37,0
80,37,0
81,37,0
82,37,0
83,37,0
84,37,0
85,37,0
86,37,0
87,37,0
88,37,110
89,37,0
90,37,107
91,37,124
92,37,0
93,37,127
94,37,116
95,37,77
96,37,82
97,37,95
98,37,124
99,37,0
100,37,0
101,37,0
102,37,0
103,37,0
104,37,0
105,37,0
106,37,0
107,37,0
108,37,0
109,37,0
110,37,0
111,37,0
112,37,0
113,37,85
114,37,50
115,37,71
116,37,68
117,37,30
118,37,13
119,37,22
120,37,0
121,37,18
122,37,27
123,37,13
124,37,6
125,37,17
126,37,22
127,37,15
128,37,17
129,37,23
130,37,32
131,37,42
132,37,50
133,37,54
0,38,28
1,38,28
2,38,34
3,38,43
4,38,49
5,38,53
6,38,62
7,38,72
8,38,74
9,38,74
10,38,76
11,38,78
12,38,79
13,38,75
14,38,68
15,38,61
16,38,58
17,38,56
18,38,55
19,38,55
20,38,56
21,38,56
22,38,54
23,38,51
24,38,53
25,38,49
26,38,48
27,38,49
28,38,47
29,38,46
30,38,55
31,38,67
32,38,86
33,38,97
34,38,102
35,38,101
36,38,108
37,38,124
38,38,0
39,38,0
40,38,0
41,38,118
42,38,123
43,38,114
44,38,102
45,38,104
46,38,127
47,38,0
48,38,0
49,38,0
50,38,124
51,38,0
52,38,0
53,38,0
54,38,0
55,38,0
56,38,119
57,38,0
58,38,72
59,38,111
60,38,0
61,38,0
62,38,104
63,38,110
64,38,126
65,38,0
66,38,0
67,38,116
68,38,0
69,38,92
70,38,93
71,38,119
72,38,106
73,38,125
74,38,0
75,38,0
76,38,0
77,38,0
78,38,0
79,38,0
80,38,0
81,38,0
82,38,0
83,38,0
84,38,0
85,38,0
86,38,0
87,38,127
88,38,96
89,38,121
90,38,105
91,38,117
92,38,109
93,38,77
94,38,100
95,38,112
96,38,113
97,38,114
98,38,0
99,38,0
100,38,0
101,38,0
102,38,0
103,38,0
104,38,0
105,38,0
106,38,0
107,38,0
108,38,0
109,38,0
110,38,0
111,38,0
112,38,0
113,38,0
114,38,127
115,38,40
116,38,22
117,38,47
118,38,44
119,38,19
120,38,16
121,38,6
122,38,2
123,38,10
124,38,12
125,38,4
126,38,1
127,38,6
128,38,17
129,38,23
130,38,33
131,38,43
132,38,51
133,38,55
0,39,26
1,39,27
2,39,33
3,39,41
4,39,46
5,39,49
6,39,59
7,39,69
8,39,72
9,39,72
10,39,74
11,39,76
12,39,77
13,39,73
14,39,65
15,39,58
16,39,58
17,39,56
18,39,53
19,39,53
20,39,54
21,39,55
22,39,54
23,39,52
24,39,58
25,39,49
26,39,45
27,39,50
28,39,54
29,39,52
30,39,54
31,39,59
32,39,85
33,39,96
34,39,103
35,39,104
36,39,112
37,39,127
38,39,0
39,39,0
40,39,0
41,39,124
42,39,0
43,39,113
44,39,104
45,39,0
46,39,0
47,39,0
48,39,0
49,39,97
50,39,124
51,39,0
52,39,0
53,39,124
54,39,0
55,39,0
56,39,0
57,39,0
58,39,0
59,39,0
60,39,118
61,39,116
62,39,0
63,39,117
64,39,78
65,39,117
66,39,0
67,39,0
68,39,113
69,39,0
70,39,124
71,39,107
72,39,106
73,39,101
74,39,113
75,39,0
76,39,0
77,39,0
78,39,0
79,39,0
80,39,0
81,39,0
82,39,0
83,39,0
84,39,0
85,39,0
86,39,0
87,39,0
88,39,0
89,39,123
90,39,127
91,39,104
92,39,112
93,39,125
94,39,95
95,39,108
96,39,0
97,39,125
98,39,0
99,39,0
100,39,0
101,39,0
102,39,0
103,39,0
104,39,0
105,39,0
106,39,0
107,39,0
108,39,0
109,39,0
110,39,0
111,39,0
112,39,0
113,39,0
114,39,0
115,39,0
116,39,0
117,39,0
118,39,69
119,39,66
120,39,21
121,39,16
122,39,11
123,39,9
124,39,8
125,39,7
126,39,12
127,39,17
128,39,17
129,39,23
130,39,33
131,39,43
132,39,52
133,39,56
0,40,22
1,40,26
2,40,31
3,40,37
4,40,43
5,40,51
6,40,59
7,40,65
8,40,71
9,40,72
10,40,74
11,40,76
12,40,75
13,40,71
14,40,63
15,40,57
16,40,57
17,40,54
18,40,49
19,40,48
20,40,50
21,40,53
22,40,55
23,40,56
24,40,63
25,40,61
26,40,57
27,40,55
28,40,54
29,40,53
30,40,52
31,40,51
32,40,86
33,40,107
34,40,115
35,40,104
36,40,102
37,40,116
38,40,124
39,40,119
40,40,0
41,40,0
42,40,103
43,40,116
44,40,96
45,40,0
46,40,0
47,40,0
48,40,0
49,40,88
50,40,0
51,40,126
52,40,0
53,40,0
54,40,0
55,40,0
56,40,116
57,40,127
58,40,0
59,40,108
60,40,91
61,40,0
62,40,0
63,40,0
64,40,104
65,40,0
66,40,115
67,40,0
68,40,0
69,40,116
70,40,108
71,40,107
72,40,101
73,40,118
74,40,0
75,40,104
76,40,0
77,40,0
78,40,0
79,40,0
80,40,0
81,40,0
82,40,0
83,40,0
84,40,0
85,40,0
86,40,0
87,40,0
88,40,0
89,40,87
90,40,105
91,40,118
92,40,0
93,40,0
94,40,0
95,40,107
96,40,0
97,40,0
98,40,0
99,40,0
100,40,0
101,40,0
102,40,0
103,40,0
104,40,0
105,40,0
106,40,0
107,40,0
108,40,0
109,40,0
110,40,0
111,40,0
112,40,0
113,40,0
114,40,0
115,40,0
116,40,0
117,40,0
118,40,0
119,40,84
120,40,36
121,40,18
122,40,35
123,40,4
124,40,12
125,40,14
126,40,9
127,40,15
128,40,21
129,40,30
130,40,40
131,40,46
132,40,48
133,40,50
0,41,23
1,41,27
2,41,33
3,41,39
4,41,45
5,41,52
6,41,59
7,41,63
8,41,68
9,41,70
10,41,72
11,41,75
12,41,74
13,41,69
14,41,60
15,41,54
16,41,52
17,41,49
18,41,45
19,41,45
20,41,48
21,41,53
22,41,56
23,41,57
24,41,59
25,41,56
26,41,52
27,41,51
28,41,53
29,41,56
30,41,60
31,41,63
32,41,91
33,41,106
34,41,114
35,41,112
36,41,114
37,41,123
38,41,0
39,41,125
40,41,0
41,41,0
42,41,115
43,41,120
44,41,109
45,41,0
46,41,0
47,41,127
48,41,104
49,41,110
50,41,0
51,41,121
52,41,0
53,41,0
54,41,92
55,41,56
56,41,40
57,41,25
58,41,33
59,41,41
60,41,39
61,41,65
62,41,110
63,41,0
64,41,0
65,41,0
66,41,105
67,41,0
68,41,124
69,41,118
70,41,117
71,41,125
72,41,114
73,41,98
74,41,104
75,41,93
76,41,125
77,41,113
78,41,97
79,41,107
80,41,0
81,41,0
82,41,0
83,41,0
84,41,0
85,41,0
86,41,0
87,41,97
88,41,0
89,41,91
90,41,66
91,41,95
92,41,0
93,41,0
94,41,0
95,41,0
96,41,0
97,41,0
98,41,0
99,41,0
100,41,0
101,41,0
102,41,0
103,41,0
104,41,0
105,41,0
106,41,0
107,41,0
108,41,0
109,41,0
110,41,0
111,41,0
112,41,0
113,41,0
114,41,0
115,41,0
116,41,0
117,41,0
118,41,0
119,41,0
120,41,67
121,41,49
122,41,49
123,41,0
124,41,3
125,41,15
126,41,19
127,41,19
128,41,26
129,41,26
130,41,34
131,41,51
132,41,69
133,41,73
0,42,25
1,42,30
2,42,38
3,42,44
4,42,49
5,42,53
6,42,58
7,42,61
8,42,65
9,42,67
10,42,70
11,42,73
12,42,73
13,42,66
14,42,57
15,42,50
16,42,45
17,42,43
18,42,40
19,42,42
20,42,47
21,42,52
22,42,57
23,42,59
24,42,60
25,42,56
26,42,52
27,42,50
28,42,52
29,42,58
30,42,65
31,42,70
32,42,87
33,42,87
34,42,89
35,42,94
36,42,104
37,42,117
38,42,0
39,42,0
40,42,0
41,42,0
42,42,124
43,42,117
44,42,118
45,42,0
46,42,106
47,42,62
48,42,35
49,42,79
50,42,107
51,42,122
52,42,0
53,42,64
54,42,7
55,42,6
56,42,19
57,42,9
58,42,20
59,42,43
60,42,37
61,42,18
62,42,31
63,42,61
64,42,123
65,42,125
66,42,97
67,42,113
68,42,116
69,42,116
70,42,119
71,42,0
72,42,98
73,42,82
74,42,112
75,42,96
76,42,75
77,42,34
78,42,26
79,42,38
80,42,65
81,42,0
82,42,0
83,42,0
84,42,0
85,42,0
86,42,0
87,42,0
88,42,0
89,42,0
90,42,117
91,42,96
92,42,0
93,42,0
94,42,0
95,42,0
96,42,0
97,42,0
98,42,0
99,42,0
100,42,0
101,42,0
102,42,0
103,42,0
104,42,0
105,42,0
106,42,0
107,42,0
108,42,0
109,42,0
110,42,0
111,42,0
112,42,0
113,42,0
114,42,0
115,42,0
116,42,0
117,42,0
118,42,0
119,42,0
120,42,0
121,42,113
122,42,84
123,42,26
124,42,21
125,42,15
126,42,15
127,42,13
128,42,18
129,42,27
130,42,36
131,42,38
132,42,37
133,42,42
0,43,31
1,43,37
2,43,45
3,43,51
4,43,54
5,43,56
6,43,58
7,43,60
8,43,64
9,43,66
10,43,70
11,43,73
12,43,72
13,43,65
14,43,55
15,43,48
16,43,41
17,43,39
18,43,37
19,43,40
20,43,47
21,43,54
22,43,59
23,43,62
24,43,65
25,43,63
26,43,59
27,43,55
28,43,54
29,43,57
30,43,63
31,43,67
32,43,70
33,43,65
34,43,70
35,43,89
36,43,106
37,43,115
38,43,125
39,43,0
40,43,0
41,43,0
42,43,124
43,43,113
44,43,120
45,43,0
46,43,67
47,43,29
48,43,22
49,43,39
50,43,93
51,43,0
52,43,86
53,43,0
54,43,28
55,43,62
56,43,68
57,43,82
58,43,89
59,43,86
60,43,72
61,43,41
62,43,15
63,43,11
64,43,79
65,43,106
66,43,108
67,43,110
68,43,115
69,43,120
70,43,121
71,43,124
72,43,115
73,43,89
74,43,110
75,43,68
76,43,23
77,43,14
78,43,63
79,43,98
80,43,95
81,43,81
82,43,113
83,43,0
84,43,0
85,43,0
86,43,0
87,43,0
88,43,75
89,43,95
90,43,124
91,43,105
92,43,124
93,43,0
94,43,0
95,43,0
96,43,0
97,43,0
98,43,0
99,43,0
100,43,0
101,43,0
102,43,0
103,43,0
104,43,0
105,43,0
106,43,0
107,43,0
108,43,0
109,43,0
110,43,0
111,43,0
112,43,0
113,43,0
114,43,0
115,43,0
116,43,0
117,43,0
118,43,0
119,43,0
120,43,0
121,43,0
122,43,0
123,43,0
124,43,103
125,43,27
126,43,15
127,43,28
128,43,40
129,43,26
130,43,23
131,43,50
132,43,93
133,43,122
0,44,42
1,44,48
2,44,55
3,44,59
4,44,60
5,44,60
6,44,60
7,44,60
8,44,65
9,44,67
10,44,70
11,44,72
12,44,70
13,44,64
14,44,54
15,44,47
16,44,40
17,44,38
18,44,37
19,44,41
20,44,48
21,44,56
22,44,62
23,44,65
24,44,65
25,44,66
26,44,65
27,44,61
28,44,58
29,44,57
30,44,59
31,44,62
32,44,70
33,44,69
34,44,84
35,44,112
36,44,126
37,44,121
38,44,115
39,44,116
40,44,0
41,44,0
42,44,126
43,44,121
44,44,123
45,44,0
46,44,49
47,44,16
48,44,22
49,44,23
50,44,63
51,44,0
52,44,31
53,44,21
54,44,87
55,44,116
56,44,100
57,44,111
58,44,104
59,44,89
60,44,86
61,44,76
62,44,55
63,44,42
64,44,37
65,44,94
66,44,0
67,44,110
68,44,112
69,44,125
70,44,0
71,44,126
72,44,0
73,44,93
74,44,91
75,44,41
76,44,13
77,44,29
78,44,62
79,44,54
80,44,82
81,44,80
82,44,126
83,44,0
84,44,0
85,44,0
86,44,0
87,44,0
88,44,0
89,44,80
90,44,127
91,44,0
92,44,0
93,44,0
94,44,0
95,44,0
96,44,0
97,44,0
98,44,0
99,44,0
100,44,0
101,44,0
102,44,0
103,44,0
104,44,0
105,44,0
106,44,0
107,44,0
108,44,0
109,44,0
110,44,0
111,44,0
112,44,0
113,44,0
114,44,0
115,44,0
116,44,0
117,44,0
118,44,0
119,44,0
120,44,0
121,44,0
122,44,0
123,44,0
124,44,0
125,44,0
126,44,107
127,44,61
128,44,10
129,44,34
130,44,85
131,44,0
132,44,0
133,44,0
0,45,56
1,45,60
2,45,65
3,45,67
4,45,66
5,45,64
6,45,62
7,45,62
8,45,66
9,45,67
10,45,68
11,45,69
12,45,67
13,45,62
14,45,53
15,45,47
16,45,41
17,45,39
18,45,38
19,45,42
20,45,49
21,45,57
22,45,63
23,45,66
24,45,59
25,45,62
26,45,63
27,45,60
28,45,56
29,45,55
30,45,58
31,45,62
32,45,95
33,45,88
34,45,90
35,45,101
36,45,108
37,45,106
38,45,105
39,45,108
40,45,126
41,45,0
42,45,0
43,45,0
44,45,0
45,45,0
46,45,57
47,45,3
48,45,3
49,45,21
50,45,29
51,45,83
52,45,35
53,45,84
54,45,103
55,45,101
56,45,99
57,45,87
58,45,85
59,45,92
60,45,94
61,45,87
62,45,79
63,45,74
64,45,25
65,45,83
66,45,0
67,45,96
68,45,99
69,45,116
70,45,125
71,45,0
72,45,0
73,45,89
74,45,81
75,45,26
76,45,2
77,45,11
78,45,17
79,45,0
80,45,4
81,45,56
82,45,121
83,45,0
84,45,0
85,45,0
86,45,0
87,45,0
88,45,0
89,45,91
90,45,0
91,45,0
92,45,0
93,45,0
94,45,0
95,45,0
96,45,0
97,45,0
98,45,0
99,45,0
100,45,0
101,45,0
102,45,0
103,45,0
104,45,0
105,45,0
106,45,0
107,45,0
108,45,0
109,45,0
110,45,0
111,45,0
112,45,0
113,45,0
114,45,0
115,45,0
116,45,0
117,45,0
118,45,0
119,45,0
120,45,0
121,45,0
122,45,0
123,45,0
124,45,0
125,45,0
126,45,0
127,45,0
128,45,106
129,45,0
130,45,0
131,45,0
132,45,0
133,45,0
0,46,69
1,46,72
2,46,74
3,46,74
4,46,70
5,46,67
6,46,65
7,46,64
8,46,67
9,46,66
10,46,65
11,46,64
12,46,63
13,46,58
14,46,51
15,46,46
16,46,42
17,46,40
18,46,39
19,46,42
20,46,48
21,46,56
22,46,61
23,46,64
24,46,56
25,46,58
26,46,58
27,46,54
28,46,49
29,46,49
30,46,54
31,46,60
32,46,85
33,46,78
34,46,70
35,46,69
36,46,73
37,46,82
38,46,92
39,46,100
40,46,103
41,46,0
42,46,0
43,46,0
44,46,0
45,46,0
46,46,91
47,46,0
48,46,6
49,46,15
50,46,45
51,46,73
52,46,73
53,46,109
54,46,103
55,46,91
56,46,90
57,46,72
58,46,85
59,46,105
60,46,97
61,46,89
62,46,86
63,46,74
64,46,46
65,46,74
66,46,115
67,46,82
68,46,95
69,46,106
70,46,113
71,46,127
72,46,0
73,46,94
74,46,86
75,46,27
76,46,0
77,46,4
78,46,32
79,46,34
80,46,8
81,46,29
82,46,92
83,46,0
84,46,0
85,46,0
86,46,122
87,46,0
88,46,124
89,46,0
90,46,0
91,46,0
92,46,0
93,46,0
94,46,0
95,46,0
96,46,0
97,46,0
98,46,0
99,46,0
100,46,0
101,46,0
102,46,0
103,46,0
104,46,0
105,46,0
106,46,0
107,46,0
108,46,0
109,46,0
110,46,0
111,46,0
112,46,0
113,46,0
114,46,0
115,46,0
116,46,0
117,46,0
118,46,0
119,46,0
120,46,0
121,46,0
122,46,0
123,46,0
124,46,0
125,46,0
126,46,0
127,46,0
128,46,0
129,46,0
130,46,0
131,46,0
132,46,0
133,46,0
0,47,77
1,47,79
2,47,80
3,47,77
4,47,73
5,47,69
6,47,66
7,47,66
8,47,66
9,47,64
10,47,62
11,47,61
12,47,59
13,47,55
14,47,50
15,47,45
16,47,43
17,47,40
18,47,39
19,47,41
20,47,47
21,47,54
22,47,59
23,47,62
24,47,58
25,47,58
26,47,55
27,47,48
28,47,41
29,47,41
30,47,49
31,47,56
32,47,38
33,47,46
34,47,55
35,47,62
36,47,69
37,47,77
38,47,81
39,47,80
40,47,85
41,47,0
42,47,127
43,47,0
44,47,123
45,47,0
46,47,124
47,47,2
48,47,10
49,47,0
50,47,70
51,47,91
52,47,78
53,47,72
54,47,91
55,47,95
56,47,78
57,47,66
58,47,85
59,47,95
60,47,79
61,47,90
62,47,102
63,47,79
64,47,75
65,47,74
66,47,107
67,47,83
68,47,107
69,47,107
70,47,107
71,47,126
72,47,119
73,47,99
74,47,114
75,47,76
76,47,42
77,47,9
78,47,2
79,47,1
80,47,18
81,47,50
82,47,0
83,47,0
84,47,0
85,47,0
86,47,0
87,47,0
88,47,125
89,47,0
90,47,112
91,47,0
92,47,0
93,47,0
94,47,0
95,47,0
96,47,0
97,47,0
98,47,0
99,47,0
100,47,0
101,47,0
102,47,0
103,47,0
104,47,0
105,47,0
106,47,0
107,47,0
108,47,0
109,47,0
110,47,0
111,47,0
112,47,0
113,47,0
114,47,0
115,47,0
116,47,0
117,47,0
118,47,0
119,47,0
120,47,0
121,47,0
122,47,0
123,47,0
124,47,0
125,47,0
126,47,0
127,47,0
128,47,0
129,47,0
130,47,0
131,47,0
132,47,0
133,47,0
0,48,78
1,48,80
2,48,82
3,48,84
4,48,84
5,48,78
6,48,70
7,48,63
8,48,65
9,48,63
10,48,59
11,48,57
12,48,55
13,48,51
14,48,47
15,48,43
16,48,42
17,48,42
18,48,41
19,48,43
20,48,47
21,48,53
22,48,59
23,48,63
24,48,61
25,48,56
26,48,48
27,48,41
28,48,37
29,48,36
30,48,37
31,48,39
32,48,41
33,48,60
34,48,59
35,48,44
36,48,53
37,48,79
38,48,77
39,48,52
40,48,81
41,48,127
42,48,0
43,48,120
44,48,119
45,48,0
46,48,117
47,48,56
48,48,0
49,48,8
50,48,84
51,48,110
52,48,64
53,48,71
54,48,45
55,48,75
56,48,66
57,48,59
58,48,53
59,48,55
60,48,65
61,48,78
62,48,89
63,48,95
64,48,70
65,48,93
66,48,80
67,48,66
68,48,94
69,48,118
70,48,107
71,48,93
72,48,0
73,48,126
74,48,115
75,48,98
76,48,67
77,48,35
78,48,21
79,48,23
80,48,70
81,48,108
82,48,0
83,48,0
84,48,0
85,48,0
86,48,0
87,48,0
88,48,0
89,48,0
90,48,127
91,48,0
92,48,0
93,48,0
94,48,0
95,48,0
96,48,0
97,48,0
98,48,0
99,48,0
100,48,0
101,48,0
102,48,0
103,48,0
104,48,0
105,48,0
106,48,0
107,48,0
108,48,0
109,48,0
110,48,0
111,48,0
112,48,0
113,48,0
114,48,0
115,48,0
116,48,0
117,48,0
118,48,0
119,48,0
120,48,0
121,48,0
122,48,0
123,48,0
124,48,0
125,48,0
126,48,0
127,48,0
128,48,0
129,48,0
130,48,0
131,48,0
132,48,0
133,48,0
0,49,85
1,49,85
2,49,86
3,49,87
4,49,86
5,49,80
6,49,73
7,49,67
8,49,64
9,49,61
10,49,56
11,49,53
12,49,50
13,49,47
14,49,44
15,49,41
16,49,39
17,49,39
18,49,39
19,49,41
20,49,45
21,49,51
22,49,57
23,49,61
24,49,55
25,49,51
26,49,44
27,49,38
28,49,35
29,49,34
30,49,36
31,49,37
32,49,40
33,49,44
34,49,44
35,49,43
36,49,49
37,49,59
38,49,60
39,49,53
40,49,76
41,49,111
42,49,126
43,49,118
44,49,119
45,49,0
46,49,0
47,49,107
48,49,71
49,49,52
50,49,88
51,49,84
52,49,54
53,49,64
54,49,40
55,49,52
56,49,58
57,49,57
58,49,54
59,49,55
60,49,66
61,49,79
62,49,81
63,49,76
64,49,59
65,49,65
66,49,68
67,49,79
68,49,98
69,49,104
70,49,101
71,49,104
72,49,112
73,49,0
74,49,0
75,49,114
76,49,92
77,49,94
78,49,101
79,49,100
80,49,100
81,49,124
82,49,0
83,49,0
84,49,0
85,49,0
86,49,0
87,49,0
88,49,0
89,49,0
90,49,0
91,49,0
92,49,0
93,49,0
94,49,0
95,49,0
96,49,0
97,49,0
98,49,0
99,49,0
100,49,0
101,49,0
102,49,0
103,49,0
104,49,0
105,49,0
106,49,0
107,49,0
108,49,0
109,49,0
110,49,0
111,49,0
112,49,0
113,49,0
114,49,0
115,49,0
116,49,0
117,49,0
118,49,0
119,49,0
120,49,0
121,49,0
122,49,0
123,49,0
124,49,0
125,49,0
126,49,0
127,49,0
128,49,0
129,49,0
130,49,0
131,49,0
132,49,0
133,49,0
0,50,90
1,50,89
2,50,88
3,50,86
4,50,84
5,50,79
6,50,72
7,50,67
8,50,62
9,50,57
10,50,50
11,50,45
12,50,43
13,50,41
14,50,39
15,50,37
16,50,35
17,50,35
18,50,36
19,50,38
20,50,42
21,50,48
22,50,53
23,50,57
24,50,49
25,50,46
26,50,42
27,50,38
28,50,35
29,50,35
30,50,35
31,50,36
32,50,39
33,50,28
34,50,29
35,50,41
36,50,44
37,50,38
38,50,41
39,50,53
40,50,81
41,50,106
42,50,121
43,50,122
44,50,121
45,50,0
46,50,0
47,50,0
48,50,99
49,50,73
50,50,90
51,50,59
52,50,47
53,50,54
54,50,40
55,50,38
56,50,42
57,50,48
58,50,49
59,50,50
60,50,63
61,50,79
62,50,73
63,50,55
64,50,41
65,50,37
66,50,71
67,50,117
68,50,121
69,50,97
70,50,87
71,50,91
72,50,96
73,50,0
74,50,0
75,50,121
76,50,100
77,50,104
78,50,115
79,50,119
80,50,0
81,50,0
82,50,0
83,50,0
84,50,0
85,50,0
86,50,0
87,50,0
88,50,0
89,50,0
90,50,0
91,50,0
92,50,0
93,50,0
94,50,0
95,50,0
96,50,0
97,50,0
98,50,0
99,50,0
100,50,0
101,50,0
102,50,0
103,50,0
104,50,0
105,50,0
106,50,0
107,50,0
108,50,0
109,50,0
110,50,0
111,50,0
112,50,0
113,50,0
114,50,0
115,50,0
116,50,0
117,50,0
118,50,0
119,50,0
120,50,0
121,50,0
122,50,0
123,50,0
124,50,104
125,50,34
126,50,81
127,50,0
128,50,0
129,50,0
130,50,0
131,50,0
132,50,0
133,50,0
0,51,91
1,51,88
2,51,84
3,51,81
4,51,78
5,51,73
6,51,67
7,51,63
8,51,57
9,51,51
10,51,43
11,51,37
12,51,35
13,51,34
14,51,34
15,51,33
16,51,32
17,51,32
18,51,33
19,51,35
20,51,39
21,51,45
22,51,49
23,51,52
24,51,46
25,51,45
26,51,42
27,51,39
28,51,37
29,51,35
30,51,34
31,51,34
32,51,36
33,51,24
34,51,24
35,51,36
36,51,36
37,51,27
38,51,32
39,51,48
40,51,78
41,51,104
42,51,117
43,51,116
44,51,119
45,51,0
46,51,0
47,51,113
48,51,71
49,51,67
50,51,91
51,51,47
52,51,40
53,51,34
54,51,32
55,51,27
56,51,22
57,51,34
58,51,38
59,51,39
60,51,58
61,51,80
62,51,72
63,51,47
64,51,38
65,51,28
66,51,72
67,51,127
68,51,126
69,51,103
70,51,97
71,51,97
72,51,111
73,51,118
74,51,127
75,51,125
76,51,106
77,51,84
78,51,82
79,51,93
80,51,105
81,51,106
82,51,93
83,51,121
84,51,0
85,51,0
86,51,0
87,51,0
88,51,0
89,51,0
90,51,0
91,51,0
92,51,0
93,51,0
94,51,0
95,51,0
96,51,0
97,51,0
98,51,0
99,51,0
100,51,0
101,51,0
102,51,0
103,51,0
104,51,0
105,51,0
106,51,0
107,51,0
108,51,0
109,51,0
110,51,0
111,51,0
112,51,0
113,51,0
114,51,0
115,51,0
116,51,0
117,51,0
118,51,0
119,51,0
120,51,0
121,51,0
122,51,0
123,51,0
124,51,105
125,51,125
126,51,0
127,51,0
128,51,0
129,51,0
130,51,0
131,51,115
132,51,59
133,51,44
0,52,88
1,52,85
2,52,80
3,52,76
4,52,72
5,52,67
6,52,62
7,52,57
8,52,51
9,52,45
10,52,37
11,52,31
12,52,29
13,52,29
14,52,29
15,52,29
16,52,30
17,52,30
18,52,31
19,52,33
20,52,37
21,52,40
22,52,44
23,52,46
24,52,41
25,52,41
